0.245	4.00869e-05
0.230995	5.10632e-05
0.217978	7.32815e-05
0.205865	9.62042e-05
0.19458	0.000118579
0.184052	0.000140363
0.174219	0.00016154
0.165021	0.000182112
0.156405	0.000202091
0.148324	0.000221492
0.140732	0.00024033
0.133589	0.000258625
0.126859	0.000276398
0.120508	0.00029349
0.114505	0.000306523
0.108822	0.000265776
0.103433	0.000114269
0.0983151	3.18579e-05
0.0934467	0.000776743
0.0888083	0.00293555
0.0843821	0.00593132
0.0801517	0.00902547
0.0761022	0.0120151
0.0722201	0.0148205
0.0684928	0.0174085
0.064909	0.0197662
0.0614582	0.0218908
0.058131	0.0237848
0.0549186	0.0254534
0.051813	0.0269033
0.048807	0.028142
0.0458939	0.0291777
0.0430675	0.0300185
0.0403223	0.0306733
0.037653	0.0311509
0.0350551	0.0314609
0.0325241	0.0316133
0.0300562	0.0316192
0.0276476	0.0314907
0.025295	0.0312416
0.0229955	0.0308869
0.0206959	0.0304338
0.0183963	0.0298986
0.0160967	0.0293033
0.0137972	0.0286765
0.0114976	0.0280528
0.00919808	0.0274712
0.00689855	0.0269712
0.00459903	0.0265879
0.00229951	0.0263477
0	0.0262661

