0.265	4.00722e-05
0.253005	5.11009e-05
0.2417	7.35509e-05
0.231029	9.66845e-05
0.220941	0.000119212
0.211389	0.000141082
0.202329	0.000162274
0.193722	0.000182792
0.185534	0.000202659
0.17773	0.000221879
0.170282	0.000239474
0.163162	0.000238622
0.156345	0.000130891
0.149808	2.15283e-05
0.143531	0.000333858
0.137494	0.00200594
0.13168	0.00497522
0.126073	0.008283
0.120658	0.0115951
0.115423	0.0147903
0.110354	0.0178155
0.105442	0.0206455
0.100675	0.0232688
0.0960439	0.0256811
0.0915406	0.0278816
0.087157	0.029872
0.0828858	0.0316553
0.0787204	0.0332352
0.0746547	0.034616
0.0706832	0.0358024
0.0668007	0.0367996
0.0630024	0.037613
0.0592841	0.0382485
0.0556418	0.0387128
0.0520716	0.039013
0.0485703	0.0391573
0.0451348	0.0391552
0.041762	0.0390172
0.0384494	0.0387558
0.0351944	0.0383854
0.0319949	0.0379225
0.0287953	0.0373763
0.0255958	0.0367667
0.0223963	0.0361178
0.0191968	0.0354589
0.0159973	0.0348228
0.0127978	0.034244
0.00959834	0.0337557
0.00639888	0.0333861
0.00319943	0.0331562
0	0.0330782

