0.215	0.134109
0.197983	0.120608
0.1824	0.0954136
0.168126	0.0711591
0.155046	0.0474184
0.143057	0.0240861
0.132064	0.00118769
0.121978	-0.0211856
0.112723	-0.0429297
0.104224	-0.0639262
0.0964171	-0.0840348
0.0892413	-0.103125
0.0826419	-0.121088
0.0765691	-0.137839
0.0709772	-0.153321
0.0658245	-0.167506
0.0610732	-0.180393
0.0566886	-0.192004
0.052639	-0.202383
0.0488957	-0.21159
0.0454323	-0.219695
0.0422248	-0.226775
0.0392514	-0.232907
0.036492	-0.238143
0.0339284	-0.242407
0.031544	-0.245892
0.0293235	-0.248609
0.0272532	-0.234944
0.0253203	-0.00436551
0.0235134	0.623501
0.0218218	1.58939
0.020236	2.80042
0.0187472	4.20698
0.0173474	5.77595
0.0160292	7.48263
0.014786	9.30703
0.0136117	11.2319
0.0125006	13.2418
0.0114478	15.3225
0.0104486	17.4608
0.00949875	19.6442
0.00854887	21.9739
0.007599	24.4467
0.00664912	27.0576
0.00569924	29.7961
0.00474937	32.6439
0.00379949	35.5684
0.00284962	38.5093
0.00189974	41.3331
0.000949871	43.6589
0	44.6241

