0.235	4.03351e-05
0.21999	5.1366e-05
0.206118	7.36389e-05
0.193284	9.66054e-05
0.181401	0.000119007
0.170386	0.000140802
0.160165	0.000161973
0.150671	0.000182527
0.141842	0.000202479
0.133622	0.000221841
0.125958	0.000240629
0.118805	0.00025886
0.112118	0.000276554
0.10586	0.00029373
0.0999941	0.000310411
0.0944878	0.000326549
0.0893116	0.00034058
0.0844382	0.000330517
0.0798428	0.000180313
0.0755028	3.05008e-05
0.0713976	0.000275129
0.0675083	0.00170885
0.0638176	0.00428628
0.0603098	0.0071376
0.0569704	0.00993027
0.0537865	0.0125506
0.0507459	0.0149533
0.0478377	0.0171217
0.0450518	0.0190521
0.0423792	0.0207475
0.0398114	0.0222144
0.0373407	0.0234611
0.0349603	0.0244966
0.0326635	0.0253308
0.0304447	0.0259736
0.0282983	0.0264354
0.0262196	0.0267268
0.024204	0.0268589
0.0222474	0.0268438
0.020346	0.0266947
0.0184963	0.0264257
0.0166467	0.026042
0.014797	0.0255563
0.0129474	0.0249878
0.0110977	0.0243639
0.0092481	0.0237209
0.00739847	0.0231034
0.00554884	0.0225602
0.00369922	0.0221374
0.00184961	0.0218701
0	0.0217789

