0.22	0.122782
0.203484	0.108182
0.188329	0.081232
0.174415	0.0560844
0.161634	0.0324567
0.149889	0.010234
0.139088	-0.0106304
0.129151	-0.0301718
0.120002	-0.0484232
0.111573	-0.0654055
0.103801	-0.0811417
0.0966313	-0.0956634
0.0900102	-0.109011
0.0838911	-0.121235
0.0782307	-0.132392
0.0729897	-0.142545
0.0681322	-0.151761
0.0636254	-0.160107
0.0594394	-0.167653
0.055547	-0.174464
0.0519232	-0.180602
0.0485453	-0.18609
0.0453926	-0.190823
0.0424461	-0.195061
0.0396886	-0.198825
0.0371043	-0.181333
0.0346789	0.0308483
0.0323991	0.564103
0.030253	1.35445
0.0282296	2.3335
0.026319	3.46286
0.0245121	4.71701
0.0228003	6.07728
0.0211763	7.5289
0.019633	9.05946
0.018164	10.6581
0.0167636	12.3148
0.0154264	14.0203
0.0141477	15.7656
0.0129229	17.5416
0.0117481	19.3394
0.0105733	21.2239
0.00939847	23.1863
0.00822366	25.2126
0.00704884	27.2798
0.00587403	29.3502
0.00469922	31.3617
0.00352441	33.2146
0.00234961	34.759
0.0011748	35.8044
0	36.1753

