0.265	0.0779102
0.253005	0.0728151
0.2417	0.063208
0.231029	0.0541213
0.220941	0.0455094
0.211389	0.0373449
0.202329	0.0296029
0.193722	0.0222557
0.185534	0.0152751
0.17773	0.00863565
0.170282	0.00232382
0.163162	-0.00356548
0.156345	-0.00915009
0.149808	-0.0144684
0.143531	-0.00725738
0.137494	0.0663096
0.13168	0.234772
0.126073	0.475639
0.120658	0.772211
0.115423	1.11459
0.110354	1.4963
0.105442	1.91269
0.100675	2.36023
0.0960439	2.83603
0.0915406	3.33762
0.087157	3.86279
0.0828858	4.40944
0.0787204	4.97559
0.0746547	5.55925
0.0706832	6.15841
0.0668007	6.77098
0.0630024	7.3948
0.0592841	8.02755
0.0556418	8.66676
0.0520716	9.30975
0.0485703	9.95362
0.0451348	10.5952
0.041762	11.2309
0.0384494	11.857
0.0351944	12.4691
0.0319949	13.0627
0.0287953	13.6419
0.0255958	14.1997
0.0223963	14.7278
0.0191968	15.2168
0.0159973	15.6567
0.0127978	16.0367
0.00959834	16.3463
0.00639888	16.5756
0.00319943	16.7167
0	16.7636
