0.255	3.9973e-05
0.242	5.094e-05
0.229839	7.31993e-05
0.218447	9.61617e-05
0.20776	0.000118569
0.19772	0.000140377
0.188273	0.000161568
0.179371	0.000182153
0.170969	0.000202146
0.163026	0.00022156
0.155506	0.000240417
0.148375	0.00025862
0.141602	0.000273586
0.135157	0.000244744
0.129017	0.00010951
0.123157	2.67583e-05
0.117556	0.000734506
0.112193	0.00290074
0.107052	0.00600014
0.102115	0.00924469
0.0973677	0.0124141
0.0927962	0.015421
0.088388	0.0182273
0.0841315	0.0208166
0.0800162	0.023183
0.0760325	0.0253261
0.0721715	0.0272487
0.0684252	0.0289554
0.0647862	0.0304515
0.0612477	0.031743
0.0578034	0.0328365
0.0544478	0.0337386
0.0511754	0.0344565
0.0479816	0.0349976
0.044862	0.03537
0.0418124	0.0355824
0.0388291	0.0356445
0.0359088	0.0355672
0.0330482	0.0353625
0.0302445	0.0350448
0.0274949	0.0346297
0.0247454	0.0341257
0.0219959	0.033551
0.0192464	0.032929
0.0164968	0.0322886
0.0137473	0.0316632
0.0109979	0.0310888
0.00824837	0.0306007
0.00549891	0.0302296
0.00274945	0.029998
0	0.0299194

