0.275	4.05788e-05
0.26401	5.17792e-05
0.253562	7.46055e-05
0.243612	9.79518e-05
0.234122	0.000120418
0.225057	0.000141912
0.216385	0.000162385
0.208074	0.000181832
0.200099	0.000200058
0.192435	0.000213723
0.185059	0.000170638
0.17795	6.34025e-05
0.171089	3.91113e-05
0.164459	0.000947141
0.158045	0.00335309
0.151831	0.00657216
0.145804	0.00994369
0.139953	0.0132742
0.134265	0.016482
0.128732	0.019528
0.123342	0.0223923
0.118089	0.0250646
0.112963	0.0275399
0.107957	0.0298164
0.103066	0.0318939
0.0982824	0.0337736
0.093601	0.0354574
0.0890165	0.0369478
0.0845242	0.0382477
0.0801196	0.0393605
0.0757988	0.0402899
0.071558	0.0410405
0.0673936	0.0416171
0.0633026	0.0420255
0.059282	0.0422723
0.055329	0.0423652
0.051441	0.0423134
0.0476158	0.0421275
0.0438511	0.0418202
0.0401449	0.041406
0.0364953	0.040902
0.0328457	0.0403185
0.0291962	0.0396764
0.0255466	0.0390006
0.021897	0.0383207
0.0182475	0.0376694
0.014598	0.0370806
0.0109485	0.0365861
0.00729896	0.0362131
0.00364947	0.0359815
0	0.035903

