0.245	0.0912836
0.230995	0.0819464
0.217978	0.0645345
0.205865	0.0482067
0.19458	0.0328573
0.184052	0.0184221
0.174219	0.00484045
0.165021	-0.00795
0.156405	-0.0200084
0.148324	-0.03139
0.140732	-0.0421453
0.133589	-0.0523211
0.126859	-0.0619603
0.120508	-0.071099
0.114505	-0.0797211
0.108822	-0.0877088
0.103433	-0.0953341
0.0983151	-0.101337
0.0934467	-0.0582641
0.0888083	0.113822
0.0843821	0.422203
0.0801517	0.827494
0.0761022	1.30888
0.0722201	1.8532
0.0684928	2.45125
0.064909	3.0961
0.0614582	3.78216
0.058131	4.50465
0.0549186	5.25933
0.051813	6.04228
0.048807	6.84976
0.0458939	7.6781
0.0430675	8.52366
0.0403223	9.38271
0.037653	10.2514
0.0350551	11.1256
0.0325241	12.0009
0.0300562	12.8727
0.0276476	13.7359
0.025295	14.5847
0.0229955	15.4129
0.0206959	16.2312
0.0183963	17.0292
0.0160967	17.7947
0.0137972	18.5133
0.0114976	19.1683
0.00919808	19.7414
0.00689855	20.2135
0.00459903	20.5666
0.00229951	20.7854
0	20.8587
